pollinatorFamily,pollinatorName,plantFamily,plantName
Halictidae,Halictidae,Oxalidaceae,Oxalis articulata
Halictidae,Halictidae,Plantaginaceae,Veronica urticifolia
Halictidae,Halictidae,Primulaceae,Primula veris
Halictidae,Halictidae,Ranunculaceae,Anemone palmata
Halictidae,Halictidae,Ranunculaceae,Ranunculus auricomus
Halictidae,Halictidae,Rosaceae,Fragaria viridis
Halictidae,Halictidae,Rosaceae,Malus domestica
Halictidae,Halictidae,Rosaceae,Potentilla reptans
Halictidae,Halictidae,Rosaceae,Potentilla verna
Halictidae,Halictidae,Rosaceae,Prunus domestica
Halictidae,Halictidae,Rosaceae,Rosa
Halictidae,Halictidae,Rosaceae,Rubus
Halictidae,Halictidae,Rosaceae,Spiraea cantoniensis
Halictidae,Halictidae,Saxifragaceae,Saxifraga granulata
Halictidae,Halictidae,Scrophulariaceae,Verbascum levanticum
Halictidae,Halictinae,Asteraceae,Helianthus annuus
